0,0,0,0,0,19,6,13,7,12
0,0,0,0,0,20,8,11,8,10
0,0,0,0,0,19,12,7,9,13
0,0,0,0,0,22,14,5,9,12
0,0,0,0,3,19,15,3,13,13
0,0,0,0,4,18,17,2,14,12
0,0,0,0,15,10,15,2,15,10
0,0,0,0,22,7,14,1,16,9
0,0,0,0,22,8,14,0,17,10
0,0,0,0,16,14,14,2,16,11
0,0,0,0,17,16,12,2,16,12
0,0,0,0,20,15,9,4,13,12
0,0,0,0,21,17,7,4,14,13
0,0,0,0,23,16,5,5,13,13
0,0,0,7,17,17,4,5,15,15
0,0,0,9,15,17,4,7,12,14
0,0,0,10,16,17,3,8,14,13
0,0,0,14,14,16,3,9,13,12
0,0,0,16,15,14,2,11,12,12
0,0,0,17,14,14,1,12,14,8
0,0,0,17,14,14,2,12,12,8
0,0,0,16,16,14,1,13,12,8
0,0,0,9,19,18,2,12,12,10
0,0,0,13,18,18,1,12,12,11
0,0,0,12,19,18,1,13,13,9
0,0,0,13,20,16,1,13,13,10
0,0,0,18,17,14,0,14,12,12
0,0,0,19,18,13,0,15,11,9
0,0,0,20,19,11,0,15,11,10
0,0,0,21,19,11,0,16,11,12
0,0,0,21,17,11,0,16,11,16
0,0,0,21,19,11,0,15,10,19
0,0,0,21,22,9,0,15,9,17
0,0,0,21,22,9,0,16,9,19
0,0,0,22,21,9,0,16,10,18
0,0,3,19,22,7,0,16,10,18
0,0,5,17,22,7,0,17,10,20
0,0,5,17,22,8,0,16,10,20
0,0,8,15,22,7,0,16,10,20
0,0,10,12,24,6,0,16,10,22
0,0,10,12,23,7,1,15,10,20
0,0,11,12,23,6,0,16,11,19
0,0,11,12,23,6,0,16,10,20
0,0,13,10,22,7,0,15,10,21
0,0,14,10,22,6,0,16,11,21
0,0,14,10,23,6,1,16,12,18
0,0,15,9,23,6,0,16,11,20
0,0,17,8,23,6,0,15,11,20
0,0,17,7,25,5,0,15,11,20
0,0,19,5,25,5,0,15,12,20
0,0,19,7,23,5,0,15,12,21
0,0,20,5,23,6,0,15,14,18
0,0,21,4,23,5,0,15,16,17
0,0,22,5,21,7,0,15,13,17
0,0,23,6,20,6,0,14,18,15
0,0,24,5,20,6,0,15,18,14
0,0,24,6,19,4,0,16,19,14
0,0,25,5,19,6,0,15,19,12
0,0,25,5,15,9,0,18,19,8
0,0,28,3,14,11,0,17,22,9
0,0,27,3,12,12,0,17,22,9
0,0,27,7,9,14,0,19,20,8
0,0,28,7,7,11,1,20,22,8
0,0,28,7,7,12,1,19,23,6
0,0,28,8,6,13,2,21,19,8
0,0,29,7,4,12,3,21,19,10
0,0,28,8,4,12,3,24,18,9
0,0,27,10,4,10,3,27,15,9
0,0,26,11,3,11,5,28,11,10
0,0,26,10,2,12,5,32,10,9
0,0,24,13,1,12,5,27,14,8
0,0,22,13,0,10,10,27,17,6
0,0,20,15,0,6,12,22,19,6
0,0,17,17,1,5,14,20,23,5
0,0,15,15,5,4,16,20,19,6
0,0,12,17,5,4,21,21,20,3
0,0,8,21,6,4,26,15,20,4
0,0,4,23,7,4,28,14,19,5
0,0,0,25,10,3,30,14,20,5
0,0,0,22,10,3,29,16,23,5
0,0,0,21,11,3,25,22,16,13
0,0,0,19,11,6,19,24,13,16
0,0,0,15,14,10,14,24,11,15
0,0,0,9,19,14,11,21,11,17
0,0,0,5,22,14,14,18,8,19
0,0,0,1,22,22,12,13,6,20
0,0,0,0,20,31,9,11,8,18
0,0,0,0,19,33,13,9,9,8
0,0,0,0,19,30,12,11,13,5
0,0,0,0,18,32,9,13,13,6
0,0,0,0,17,33,9,16,7,11
0,0,0,0,15,36,8,13,7,13
0,0,0,0,22,29,15,7,8,8
0,0,0,2,23,25,17,3,5,15
0,0,0,4,26,21,15,6,7,15
0,0,0,9,24,12,21,3,9,17
0,0,0,12,22,7,23,4,10,14
0,0,0,16,22,5,21,5,11,14
0,0,0,19,20,5,18,6,9,9
0,0,2,19,19,4,17,6,8,8
0,0,6,21,15,6,10,14,6,8
0,0,8,23,14,4,7,16,3,10
0,0,12,22,11,6,6,15,5,8
0,0,15,24,10,5,5,11,9,7
0,0,19,22,11,5,5,10,8,7
0,0,24,20,11,4,5,6,10,5
0,0,26,22,8,4,4,2,13,2
0,0,31,17,10,7,2,1,12,0
0,0,35,15,13,5,2,1,7,5
0,0,39,15,11,5,1,1,5,5
0,0,44,13,7,4,2,1,3,8
0,0,50,11,8,3,3,0,0,10
0,0,54,11,10,2,3,0,0,9
0,0,56,11,12,3,3,0,0,6
0,0,62,14,9,5,1,0,0,5
0,0,64,17,7,6,0,0,0,2
0,0,68,17,8,7,0,0,0,0
0,0,68,17,6,6,0,0,0,0
0,0,71,19,6,5,0,0,0,0
0,0,69,21,11,3,0,0,0,0
0,0,66,29,11,1,0,0,1,0
0,0,64,29,10,1,0,0,0,0
0,0,67,30,9,0,0,1,0,0
0,0,71,29,8,0,0,0,0,0
0,0,71,32,4,0,0,0,0,0
0,0,70,36,2,0,0,0,0,0
0,0,68,37,2,0,0,0,1,0
0,0,69,33,5,0,0,0,2,0
0,0,69,32,5,1,0,2,0,0
0,0,62,35,6,1,0,3,0,0
0,0,61,33,9,0,0,4,0,0
0,0,56,39,9,0,2,3,0,0
0,0,52,38,9,2,3,2,0,1
0,0,53,34,9,3,5,2,0,0
0,0,56,26,9,7,4,1,0,1
0,0,56,20,12,11,3,1,0,0
0,0,54,18,17,9,3,0,0,0
0,0,50,18,21,8,3,0,0,0
0,0,44,18,27,6,4,0,1,0
0,0,40,19,25,11,4,1,0,0
0,0,36,26,20,14,2,0,0,0
0,0,29,36,18,14,1,1,0,0
0,0,26,44,18,14,1,4,0,1
0,0,28,45,18,12,2,2,0,2
0,0,31,47,17,11,5,5,1,2
0,0,34,44,18,12,8,1,2,1
0,0,34,43,21,9,7,1,5,1
0,0,33,44,15,7,8,2,5,1
0,0,31,40,13,10,8,5,5,0
0,0,39,29,13,7,10,7,4,1
0,0,44,25,9,9,5,10,3,3
0,0,47,19,9,9,6,10,1,4
0,0,49,16,8,8,9,9,1,5
0,0,54,13,4,10,10,7,2,7
0,0,56,11,2,17,9,5,6,5
0,0,58,10,4,16,8,4,9,2
0,0,58,11,5,16,11,2,9,3
0,0,57,11,11,11,8,3,9,3
0,0,52,15,17,7,7,5,7,3
0,0,48,18,18,9,4,7,4,5
0,0,42,21,24,9,1,10,3,3
0,0,40,25,26,8,1,8,3,4
0,0,34,28,32,7,0,10,3,3
0,0,32,30,38,6,3,5,0,6
0,0,27,32,40,5,7,4,1,3
0,0,20,40,38,2,9,2,1,3
