0,0,7,42,13,23,14,0,0,12
0,0,10,37,14,25,12,0,0,8
0,0,13,32,16,25,11,0,0,4
0,0,17,26,17,26,10,0,0,0
0,0,19,21,18,25,11,0,0,0
0,0,23,15,18,27,10,0,0,0
0,0,25,10,19,27,10,0,0,0
0,0,25,8,19,24,13,0,0,0
0,0,26,3,21,22,15,0,0,0
0,0,26,0,22,18,18,0,0,0
0,0,26,0,20,14,21,0,0,0
0,0,27,0,16,15,21,0,0,0
0,0,27,0,14,15,19,0,0,0
0,0,26,0,11,15,20,0,0,0
0,0,25,0,9,15,20,0,0,0
0,0,26,0,6,16,19,0,0,0
0,0,25,0,3,17,18,3,0,0
0,0,25,0,0,18,17,5,0,0
0,0,22,2,0,16,18,6,0,0
0,0,18,6,0,13,21,5,0,0
0,0,15,8,0,11,22,7,0,0
0,0,10,13,0,7,26,6,0,0
0,0,7,16,0,5,26,6,2,0
0,0,2,20,0,2,28,7,2,0
0,0,0,20,0,0,30,8,2,1
0,0,0,20,0,0,28,9,3,1
0,0,0,20,0,0,27,8,4,1
0,0,0,17,2,0,23,12,3,2
0,0,0,15,4,0,20,14,3,3
0,0,0,12,6,0,15,18,4,3
0,0,0,9,8,0,11,21,5,3
0,0,0,6,10,0,9,23,5,4
0,0,0,2,13,0,6,25,6,3
0,0,0,0,15,0,5,23,8,3
0,0,0,0,13,1,3,22,11,3
0,0,0,0,12,2,1,20,13,4
0,0,0,0,10,3,0,17,17,4
0,0,0,0,9,4,0,13,19,5
0,0,0,0,6,7,0,12,18,6
0,0,0,0,2,10,0,10,19,7
0,0,0,0,0,12,0,9,16,10
0,0,0,0,0,11,1,8,14,12
0,0,0,0,0,9,2,6,13,14
0,0,0,0,0,8,3,5,11,15
0,0,0,0,0,7,3,2,13,15
0,0,0,0,0,4,6,1,12,15
0,0,0,0,0,1,8,1,12,12
0,0,0,0,0,0,8,1,11,11
0,0,0,0,0,0,8,1,9,11
0,0,0,0,0,0,7,2,8,9
0,0,0,0,0,0,6,2,7,9
0,0,0,0,0,0,5,4,4,11
0,0,0,0,0,0,2,6,3,11
0,0,0,0,0,0,0,7,2,11
0,0,0,0,0,0,0,7,1,11
0,0,0,0,0,0,0,6,1,10
0,0,0,0,0,0,0,6,2,9
0,0,0,0,0,0,0,5,2,7
0,0,0,0,0,0,0,3,4,5
0,0,0,0,0,0,0,0,6,3
0,0,0,0,0,0,0,0,6,3
0,0,0,0,0,0,0,0,5,2
0,0,0,0,0,0,0,0,5,1
0,0,0,0,0,0,0,0,5,2
0,0,0,0,0,0,0,0,3,3
0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,1,12
0,0,0,0,0,0,0,0,2,12
0,0,0,0,0,0,0,0,4,10
0,0,0,0,0,0,0,0,5,9
0,0,0,0,0,0,0,0,8,6
0,0,0,0,0,0,0,0,9,5
0,0,0,0,0,0,0,0,9,5
0,0,0,0,0,0,0,0,10,4
0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,1,12,1
0,0,0,0,0,0,0,4,10,0
0,0,0,0,0,0,0,7,7,1
0,0,0,0,0,0,0,10,4,2
0,0,0,0,0,0,0,10,4,3
0,0,0,0,0,0,0,9,5,5
0,0,0,0,0,0,0,10,4,6
0,0,0,0,0,0,0,10,4,8
0,0,0,0,0,0,0,10,3,10
0,0,0,0,0,0,0,10,4,11
0,0,0,0,0,0,0,10,3,12
0,0,0,0,0,0,0,10,5,11
0,0,0,0,0,0,0,11,7,10
0,0,0,0,0,0,0,10,8,11
0,0,0,0,0,0,0,11,8,11
0,0,0,0,0,0,0,10,12,11
0,0,0,0,0,0,0,11,13,10
0,0,0,0,0,0,0,11,13,11
0,0,0,0,0,0,0,10,17,10
