0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,0,16
0,0,0,0,0,0,0,0,2,15
0,0,0,0,0,0,0,0,5,14
0,0,0,0,0,0,0,0,8,13
0,0,0,0,0,0,0,0,10,11
0,0,0,0,0,0,0,0,12,10
0,0,0,0,0,0,0,0,14,9
0,0,0,0,0,0,0,0,16,9
0,0,0,0,0,0,0,2,16,9
0,0,0,0,0,0,0,5,14,11
0,0,0,0,0,0,0,8,13,11
0,0,0,0,0,0,0,10,12,12
0,0,0,0,0,0,0,12,12,11
0,0,0,0,0,0,0,14,10,12
0,0,0,0,0,0,0,16,9,13
0,0,0,0,0,0,1,17,7,15
0,0,0,0,0,0,4,16,6,17
0,0,0,0,0,0,7,15,7,16
0,0,0,0,0,0,10,13,8,16
0,0,0,0,0,0,12,13,8,16
0,0,0,0,0,0,14,12,10,14
0,0,0,0,0,0,16,12,10,15
0,0,0,0,0,0,18,10,12,15
0,0,0,0,0,3,17,9,12,15
0,0,0,0,0,6,16,8,12,16
0,0,0,0,0,9,15,7,13,16
0,0,0,0,0,11,14,7,15,16
0,0,0,0,0,14,13,6,16,15
0,0,0,0,0,16,13,5,16,15
0,0,0,0,0,18,12,6,17,14
0,0,0,0,2,18,12,5,18,13
0,0,0,0,5,17,11,5,19,13
0,0,0,0,8,16,10,6,19,17
0,0,0,0,11,15,9,7,19,18
0,0,0,0,13,15,8,7,19,17
0,0,0,0,16,13,9,7,19,17
0,0,0,0,18,13,8,8,19,17
0,0,0,0,20,13,7,11,17,17
0,0,0,1,21,12,7,12,18,16
0,0,0,4,20,12,6,12,23,12
0,0,0,7,19,12,5,12,24,12
0,0,0,10,19,10,5,13,24,10
0,0,0,13,17,11,5,13,24,10
0,0,0,0,23,6,3,2,0,17
0,0,0,0,22,6,3,2,1,17
0,0,0,0,20,8,2,2,1,17
0,0,0,0,19,8,2,2,2,18
0,0,0,0,18,8,2,2,18,4
0,0,0,0,17,8,2,2,19,4
0,0,0,0,16,9,1,2,19,4
0,0,0,0,15,9,1,1,22,5
0,0,0,0,15,9,2,0,22,6
0,0,0,0,14,10,1,0,24,6
0,0,0,0,15,8,1,0,25,7
