0,0,44,18,22,13,8,1,0,2
0,1,43,16,18,19,5,1,1,3
0,0,42,17,22,12,8,1,2,2
0,0,43,19,21,16,10,1,0,3
0,0,44,15,18,18,6,1,1,3
0,0,42,18,19,17,7,1,1,3
0,0,44,15,19,17,7,1,1,3
0,0,40,17,20,15,9,1,0,3
0,0,43,18,22,13,10,1,0,3
0,0,42,15,20,16,7,1,1,3
0,1,46,16,24,12,7,1,1,3
0,0,46,17,19,17,6,1,1,3
0,0,40,20,21,13,9,1,1,2
0,0,43,17,19,15,8,1,1,3
0,1,38,18,21,15,9,1,0,3
0,0,42,22,19,15,9,1,0,3
0,0,40,20,21,13,9,1,1,2
0,0,43,19,20,13,11,1,1,2
0,0,44,18,20,15,9,1,0,3
0,1,40,21,18,16,7,1,1,3
0,1,40,18,21,14,10,1,0,3
0,0,40,19,21,14,9,1,1,2
0,0,40,22,20,14,8,1,1,3
0,0,43,16,19,17,9,1,0,3
0,0,42,19,21,15,9,1,0,3
0,0,38,17,21,14,11,1,0,3
0,0,38,18,17,16,8,1,2,3
0,0,42,19,18,18,6,1,1,4
0,0,40,16,18,15,9,2,1,3
0,0,42,19,19,14,10,1,0,3
0,0,46,13,19,15,8,2,1,3
0,0,41,17,20,15,7,1,0,3
0,0,44,13,22,13,7,1,1,2
0,0,41,16,22,15,7,2,3,2
0,0,46,16,21,14,8,1,1,2
0,0,47,15,23,15,6,1,1,2
0,0,39,15,24,15,5,2,1,2
0,0,39,17,25,15,8,2,1,2
0,0,36,16,26,10,9,2,1,2
0,0,40,15,25,13,7,3,1,2
0,2,36,17,26,13,6,2,1,2
2,4,30,16,27,15,7,3,1,1
0,1,39,14,32,8,8,3,1,2
1,0,40,15,30,9,9,3,1,2
1,3,37,15,34,6,11,2,1,2
2,3,39,17,29,7,9,4,1,2
0,3,38,16,30,8,7,4,2,2
0,4,38,23,30,4,8,3,2,2
0,7,39,27,24,8,6,4,2,2
0,14,32,25,22,10,9,5,0,2
0,17,27,22,28,7,10,2,3,1
0,20,29,25,25,8,5,6,1,2
0,18,33,26,23,11,5,4,2,1
0,11,39,23,26,10,8,3,2,1
0,14,37,29,24,8,10,1,2,1
0,13,31,25,25,9,9,3,2,1
0,11,32,29,21,7,9,1,1,0
0,13,34,27,24,6,9,1,4,0
0,9,35,30,19,8,8,2,3,0
0,12,29,34,22,8,8,2,2,0
1,3,36,31,25,7,9,1,0,0
0,4,38,32,23,4,6,7,1,0
0,1,36,36,20,4,4,9,3,0
0,4,29,39,16,3,5,8,3,0
0,10,25,41,15,3,6,7,0,0
0,12,20,44,13,1,7,8,0,0
0,14,26,42,14,7,3,8,0,0
2,12,27,41,14,8,3,7,0,0
0,11,32,40,13,9,5,6,0,0
0,16,34,39,12,9,5,7,0,0
0,15,47,29,9,11,4,5,1,1
0,24,42,27,9,8,6,3,2,1
0,10,53,32,10,12,3,0,4,1
0,10,51,35,8,9,5,0,2,1
0,11,49,36,7,11,4,1,3,1
0,10,59,30,5,9,5,0,4,1
0,7,52,39,8,6,6,0,2,2
3,6,47,41,7,8,4,0,2,3
2,1,51,37,12,7,2,0,2,2
6,4,51,33,8,4,4,1,0,2
2,0,55,30,8,3,4,1,0,1
1,3,60,24,11,3,2,1,0,3
5,3,55,25,11,3,1,2,0,3
1,13,56,26,13,2,0,3,0,2
0,24,43,32,11,2,0,0,0,3
0,19,48,28,14,2,0,3,0,4
0,16,56,32,13,1,0,2,0,2
0,17,49,28,17,1,0,2,1,1
3,21,38,30,17,1,0,1,3,2
1,18,43,31,20,1,0,1,1,0
8,25,30,30,23,0,0,1,1,3
6,28,25,30,21,0,0,1,2,4
1,39,20,29,21,2,1,2,2,5
0,39,21,29,18,2,3,0,3,7
2,29,32,25,17,3,0,1,2,9
0,31,38,20,19,2,0,1,3,8
7,20,44,12,17,1,2,0,3,8
6,18,51,11,16,4,1,1,11,5
0,19,60,7,15,6,0,1,12,3
0,17,66,4,6,9,1,2,14,3
0,20,70,1,7,11,0,5,10,6
0,10,65,8,4,14,2,7,10,2
1,8,66,10,5,9,1,11,6,2
1,6,67,8,7,13,0,12,6,1
0,6,68,7,7,12,1,16,2,1
3,23,53,5,6,8,7,15,1,3
2,33,41,10,1,8,7,17,2,3
0,43,35,4,4,8,12,14,2,2
0,45,25,11,2,8,17,12,0,1
8,32,23,12,0,8,27,8,0,1
2,38,23,11,4,5,32,5,1,1
2,35,14,16,5,7,33,2,3,0
2,30,15,17,5,8,34,3,4,0
