0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.808,27.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.673,24.683,24.954,25.509,26.094,26.727,27.394,27.953,28.466,36.55,36.168,36.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.285,0,9.987,9.9754,9.9556,9.9523,9.9509,9.7472,9.9227,9.9312,9.986,10.002,10.015,10.035,10.066,10.079,10.107,10.139,10.172,10.14,10.255,10.221,10.327,10.359,10.375,10.549,10.612,10.674,10.727,10.696,10.8,10.922,11.018,11.082,11.147,11.364,11.493,11.601,11.619,11.751,11.924,12.064,12.219,12.373,12.532,12.741,12.93,13.072,13.212,13.322,13.69,13.919,14.252,16.09,14.609,21.101,16.627,20.519,20.193,19.883,19.552,18.988,18.541,18.487,18.66,18.861,19.3,19.943,20.652,21.358,22.009,22.9,23.723,24.664,25.216,25.749,27.009,29.337,30.716,32.422,33.423,36.131,38.006,40.67,42.77,48.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.697,35.651,31.993,28.397,24.939,24.835,25.048,0,0,17.223,16.403,15.833,15.036,13.87,13.439,12.989,12.442,11.933,11.448,10.877,10.34,10.108,9.9127,9.6297,9.3421,9.0727,8.8175,8.6276,8.2948,8.0864,7.8911,7.686,7.3636,7.1634,7.1112,7.166,6.8866,6.7274,6.6184,6.522,6.5071,6.3982,6.2879,6.1847,6.1035,6.0037,5.9265,5.8485,5.7736,5.6405,5.5713,5.5592,5.5403,5.4835,5.4216,5.3701,5.3089,5.26,5.2143,5.1748,5.135,5.088,5.0465,5.0298,4.9836,4.9577,4.925,4.8991,4.8854,4.8541,4.7528,4.7298,4.7298,4.7581,4.7469,4.723,4.7216,4.7025,4.6969,4.6887,4.5089,4.3919,4.3677,4.3629,4.3694,4.3791,4.3659,4.388,4.3837,4.3973,4.4156,4.6515,4.6897,4.7832,0,0,0,0,0,0,0,0,48.07,46.834,44.663,42.669,40.864,39.123,37.388,37.168,37.513,37.777,38.174,38.482,38.951,30.099,29.976,19.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.954,16.651,16.624,16.476,16.406,15.719,17.722,18.017,19.219,21.228,22.929,24.941,25.217,23.666,26.494,30.611,44.566
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.695,27.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.735,24.615,25.011,25.567,26.137,26.851,27.453,27.974,28.62,36.398,36.027,35.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.258,0,9.9646,9.9692,9.9633,9.9575,9.9561,9.8291,9.8431,9.9196,9.992,10.009,10.02,10.037,10.061,10.086,10.121,10.123,10.187,10.173,10.255,10.305,10.274,10.368,10.367,10.576,10.631,10.702,10.755,10.733,10.82,10.958,11.079,11.126,11.207,11.412,11.496,11.638,11.665,11.809,11.995,12.144,12.283,12.458,12.622,12.789,12.976,13.159,13.35,13.372,13.798,13.978,15.654,14.562,15.962,16.704,20.817,20.506,20.191,19.959,19.572,18.821,18.623,18.663,18.741,19.02,19.492,20.133,20.886,21.455,22.337,23.13,23.915,25.026,25.265,26.103,27.153,29.858,31.167,32.955,34.796,36.591,39.929,42.469,43.625,49.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.103,34.22,30.235,26.855,25.026,24.941,0,0,0,17.132,16.293,15.513,14.474,13.702,13.323,12.739,12.202,11.706,11.191,10.489,10.27,10.112,9.8587,9.5475,9.2635,9.0026,8.7608,8.3831,8.2045,8.0108,7.7518,7.4015,7.2758,7.4091,7.2511,6.9644,6.8531,6.7055,6.6062,6.5742,6.4629,6.3512,6.2601,6.1509,6.0718,5.9823,5.9044,5.8188,5.7118,5.6163,5.5903,5.5864,5.5224,5.4674,5.4038,5.3369,5.2909,5.2459,5.1947,5.1514,5.1075,5.0665,5.031,5.0092,4.97,4.9501,4.9282,4.8997,4.8757,4.7622,4.7448,4.7453,4.7699,4.7503,4.7351,4.719,4.7173,4.702,4.7001,4.4057,4.376,4.3822,4.3668,4.3829,4.3669,4.3808,4.3753,4.3799,4.3963,4.4181,4.7055,4.7536,5.212,0,0,5.1759,0,0,0,0,0,0,47.716,45.505,44.601,42.325,40.332,38.166,37.222,37.268,37.568,37.966,38.274,38.683,30.696,29.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.863,16.621,16.553,16.413,16.367,15.63,16.717,17.958,17.952,19.944,21.495,22.924,24.991,23.586,24.987,27.506,32.16,47.13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.298,27.462,27.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.491,24.576,24.586,25.046,25.616,26.229,26.872,27.553,28.129,28.997,36.237,35.879,35.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.374,0,9.971,9.9632,9.9551,9.9525,9.9528,9.8706,9.7791,9.9079,9.992,10.009,10.033,10.052,10.082,10.103,10.121,10.164,10.187,10.2,10.273,10.322,10.299,10.393,10.442,10.563,10.667,10.739,10.797,10.78,10.866,11.01,11.101,11.148,11.229,11.453,11.575,11.706,11.721,11.874,12.034,12.183,12.338,12.499,12.7,12.886,13.064,13.267,13.442,13.434,13.886,14.123,15.691,14.556,16.059,16.846,20.841,20.538,20.291,19.891,18.96,18.755,18.639,18.815,18.809,19.208,19.848,20.416,21.152,21.836,22.631,23.561,24.005,25.221,25.779,26.421,29.167,30.356,32.05,33.066,35.612,37.859,40.463,42.868,47.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.702,36.888,32.477,29.051,26.401,25.063,25.048,0,0,0,16.986,16,15.135,13.967,13.571,13.057,12.487,11.977,11.568,10.943,10.475,10.217,10.036,9.6972,9.4011,9.1318,8.8843,8.5233,8.3203,8.1148,7.8048,7.5705,7.3766,7.5149,7.3531,7.0345,6.9091,6.778,6.6659,6.6289,6.538,6.4258,6.3168,6.2076,6.1204,6.0415,5.9535,5.8705,5.7371,5.6616,5.6481,5.6113,5.5565,5.4916,5.4338,5.3803,5.3167,5.2875,5.2146,5.1754,5.1397,5.0858,5.0635,5.0236,4.998,4.9631,4.9312,4.9101,4.8307,4.7731,4.7543,4.7983,4.7749,4.7591,4.7479,4.7359,4.7193,4.6974,4.5139,4.3871,4.3796,4.3822,4.3606,4.376,4.3857,4.3631,4.3758,4.368,4.3919,4.6982,4.7027,4.7782,5.2271,0,0,0,0,0,0,0,0,0,49.439,46.778,44.586,42.53,40.743,39.091,37.285,37.103,37.419,37.669,38.118,38.372,38.84,30.104,30.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.784,16.49,16.465,16.287,16.253,15.541,17.083,17.888,19.056,20.768,21.697,24.427,25.062,23.533,25.158,29.865,34.088,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.493,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.829,24.494,24.581,25.139,25.721,26.347,27.009,27.68,28.377,29.235,36.127,35.781,35.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.217,19.484,9.9708,9.9608,9.9531,9.9555,9.9522,9.9259,9.817,9.9093,9.9981,9.99,10.024,10.06,10.08,10.118,10.145,10.185,10.222,10.259,10.313,10.352,10.397,10.385,10.431,10.574,10.704,10.769,10.836,10.834,10.897,11.046,11.142,11.192,11.287,11.515,11.634,11.753,11.755,11.915,12.103,12.24,12.404,12.589,12.771,12.906,13.093,13.317,13.514,13.558,13.975,14.23,21.806,16.199,16.049,16.59,16.74,20.477,19.646,19.947,19.622,18.673,19.092,18.831,18.883,19.516,20.061,20.753,21.556,22.109,22.863,23.975,24.71,25.524,26.198,28.284,29.562,30.986,32.629,33.725,36.463,38.328,41.03,43.255,48.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.763,34.79,30.879,27.874,25.277,25.155,0,0,0,17.079,16.281,15.602,14.27,13.857,13.388,12.798,12.253,11.757,11.166,10.642,10.385,10.16,9.8864,9.5847,9.2832,9.0259,8.8164,8.4323,8.1958,7.939,7.6362,7.4339,7.2474,7.2513,7.1434,6.994,6.8446,6.7092,6.6819,6.5863,6.4788,6.3616,6.268,6.1708,6.0751,5.9777,5.8947,5.7694,5.7112,5.7139,5.6512,5.5817,5.5333,5.4716,5.4005,5.3588,5.2956,5.2464,5.2051,5.1491,5.114,5.0765,5.0457,5.0143,4.9824,4.9434,4.9199,4.8004,4.7845,4.7989,4.8022,4.7882,4.7771,4.7593,4.7381,4.7239,4.7152,4.3793,4.386,4.3834,4.3774,4.3596,4.3755,4.3826,4.3775,4.3767,4.3907,4.4181,4.6736,4.7509,5.1929,0,5.0566,5.0894,0,0,0,0,0,0,0,0,47.681,45.36,43.285,42.188,40.273,38.09,37.074,37.234,37.493,37.897,38.177,38.503,30.404,29.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.689,16.456,16.344,16.241,16.127,15.464,16.495,17.767,17.757,19.949,21.294,23.223,24.809,24.937,23.408,27.096,31.639,45.755,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.444,27.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.361,24.432,24.724,25.328,25.928,26.458,27.216,27.795,28.564,36.254,35.912,35.555,35.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.264,0,9.9403,9.9506,9.9504,9.9491,9.9498,9.93,9.8289,9.901,10.005,10.021,10.039,10.067,10.102,10.126,10.134,10.184,10.236,10.284,10.317,10.348,10.428,10.445,10.481,10.6,10.73,10.81,10.884,10.868,10.951,11.072,11.174,11.229,11.341,11.559,11.684,11.805,11.838,11.997,12.18,12.312,12.501,12.674,12.838,13.033,13.223,13.42,13.599,13.801,14.078,14.288,16.227,16.226,16.276,16.37,20.791,19.713,20.182,19.644,19.185,18.846,18.763,18.629,19.154,19.775,20.343,20.998,21.755,22.596,23.495,24.182,25.318,25.482,27.188,28.792,30.133,31.81,33.335,34.956,37.906,40.508,43.135,47.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.511,36.479,32.541,28.971,25.897,25.266,25.165,0,0,17.705,16.989,16.087,15.17,14.111,13.643,13.101,12.542,12.008,11.483,10.743,10.494,10.292,10.062,9.7374,9.4446,9.1604,8.9017,8.5542,8.2968,7.9656,7.6985,7.5548,7.4805,7.4851,7.2509,7.0333,6.9078,6.7844,6.7635,6.6596,6.5404,6.4131,6.3037,6.218,6.1235,6.0382,5.9199,5.8027,5.7649,5.7607,5.6877,5.6236,5.5586,5.5012,5.4501,5.3926,5.337,5.276,5.2385,5.1759,5.1443,5.1026,5.0613,5.0197,4.993,4.9637,4.867,4.8308,4.8137,4.8428,4.817,4.7957,4.7814,4.764,4.7464,4.7331,4.4161,4.4027,4.3948,4.3829,4.3903,4.3831,4.3715,4.3819,4.3716,4.3837,4.402,4.6878,4.6566,5.0869,5.121,5.0581,5.0656,0,0,0,0,0,0,0,0,0,49.385,46.674,44.491,42.343,40.844,38.272,36.986,37.043,37.411,37.689,38.041,38.407,30.457,29.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.588,16.605,16.306,16.065,16.089,15.431,16.02,17.073,17.873,18.999,20.601,22.22,23.761,24.775,23.269,25.276,29.643,33.891,49.603,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.301,28.337,26.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.72,24.378,24.366,24.928,25.516,26.123,26.763,27.428,27.912,28.591,36.031,35.682,35.341,35.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.627,16.199,28.971,9.946,9.9483,9.9483,9.9398,9.9504,9.9401,9.8429,9.9134,10.01,10.014,10.057,10.088,10.118,10.151,10.186,10.224,10.267,10.306,10.351,10.403,10.468,10.482,10.532,10.652,10.766,10.831,10.916,10.889,10.992,11.149,11.243,11.312,11.472,11.633,11.708,11.889,11.906,12.069,12.266,12.438,12.606,12.722,12.969,13.148,13.355,13.488,13.684,13.939,14.252,14.529,16.465,14.953,17.117,21.043,20.797,20.521,20.13,19.785,18.874,19.009,19.042,19.101,19.671,20.094,20.753,21.534,22.272,23.085,24.093,24.636,25.6,25.91,27.059,30.188,31.231,32.875,34.484,36.31,38.697,41.259,44.683,49.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.246,34.048,30.212,27.44,25.392,25.317,0,0,0,17.358,16.423,15.51,14.283,13.878,13.328,12.747,12.199,11.712,10.9,10.696,10.422,10.18,9.8514,9.5357,9.261,8.8246,8.5822,8.3441,7.9739,7.8321,7.8978,7.727,7.5445,7.2599,7.0987,6.9469,6.8659,6.7969,6.6896,6.5666,6.4551,6.3537,6.2588,6.1599,6.0582,5.9227,5.8494,5.8318,5.7837,5.718,5.6552,5.5881,5.5321,5.4638,5.4025,5.3497,5.3043,5.239,5.1925,5.1464,5.1077,5.0762,5.0457,5,4.9057,4.8663,4.8423,4.8738,4.8456,4.8223,4.8054,4.7884,4.7668,4.7509,4.4308,4.417,4.4054,4.3896,4.3969,4.3836,4.3842,4.3887,4.38,4.3832,4.4275,4.6682,4.6352,5.0303,5.0867,0,5.0344,0,0,0,0,0,0,0,0,0,0,49.415,46.68,44.444,42.532,40.659,38.448,36.966,36.892,37.29,37.5,37.906,38.192,38.627,29.944,29.805,19.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.541,16.479,16.191,16.143,15.979,15.805,15.278,16.739,17.57,17.857,19.537,21.069,22.792,24.653,23.197,24.496,27.954,32.276,47.802,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.305,27.005,26.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.486,24.276,24.519,25.09,25.684,26.338,27.069,27.648,28.31,36.096,35.722,35.395,35.089,34.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.023,9.944,9.9429,9.9394,9.9403,9.9526,9.7654,9.9138,9.9838,10.039,10.072,10.1,10.095,10.171,10.206,10.255,10.298,10.34,10.378,10.454,10.508,10.486,10.584,10.732,10.767,10.905,10.969,10.963,11.074,11.215,11.304,11.386,11.59,11.728,11.857,11.935,12.033,12.255,12.374,12.557,12.724,12.899,13.098,13.302,13.502,13.731,13.739,14.184,14.436,14.862,14.87,16.32,16.898,17.093,20.016,20.347,20.032,19.404,18.978,19.19,19.201,19.455,19.926,20.631,21.369,22.102,22.931,23.727,24.483,25.617,25.723,26.845,30.166,30.759,32.54,34.298,36.035,38.462,41.098,43.415,48.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.651,34.928,31.018,27.355,25.505,25.452,0,0,0,17.642,16.65,15.699,14.451,14.014,13.486,12.878,12.323,11.795,11.002,10.767,10.503,10.214,9.8746,9.5526,9.0972,8.9803,8.6515,8.3934,8.0229,8.1449,7.9573,7.7781,7.5833,7.2986,7.1417,7.0042,6.9707,6.8374,6.7241,6.5854,6.4679,6.3627,6.2636,6.1819,6.0253,5.9418,5.9244,5.8776,5.8065,5.725,5.6622,5.5887,5.5319,5.4746,5.4376,5.3693,5.3158,5.2743,5.2153,5.1856,5.1293,5.0932,5.058,4.9401,4.9066,4.8871,4.9076,4.8828,4.8573,4.8396,4.8183,4.7915,4.5928,4.4445,4.4316,4.4228,4.4185,4.4057,4.3937,4.3932,4.3854,4.3836,4.3898,4.6869,4.6593,4.7226,5.1598,5.0963,5.121,5.0371,0,0,0,0,0,0,0,0,0,0,0,49.442,46.644,44.55,42.335,40.649,38.69,37.126,36.795,36.994,37.45,37.84,38.202,38.496,30.152,29.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.42,16.359,16.074,16.043,15.878,15.704,15.166,16.505,17.456,18.262,19.707,21.22,23.015,24.608,23.081,24.436,26.967,31.448,45.18,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.522,27,26.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.485,24.187,24.269,24.837,25.431,26.085,26.744,27.393,27.798,28.581,35.73,35.396,35.088,34.754,34.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.21,0,0,9.9396,9.938,9.9305,9.9373,9.9501,9.908,9.8272,9.924,10.025,10.03,10.084,10.121,10.16,10.188,10.232,10.28,10.325,10.372,10.406,10.488,10.556,10.588,10.62,10.798,10.894,10.959,11.013,11.017,11.134,11.311,11.382,11.479,11.701,11.845,11.972,12.013,12.172,12.36,12.531,12.709,12.882,13.075,13.238,13.448,13.729,13.848,14.126,14.378,14.578,14.852,16.243,21.515,16.999,20.879,20.147,20.308,19.996,19.123,19.44,19.111,19.42,20.018,20.646,21.348,21.933,22.789,23.7,24.632,25.67,25.87,26.808,30.393,30.688,32.493,34.215,36.083,38.531,41.164,43.561,48.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.555,35.488,31.247,27.2,25.66,25.607,0,0,0,17.792,16.751,15.896,14.609,14.148,13.618,13.001,12.444,11.874,11.122,10.874,10.613,10.293,9.9494,9.6425,9.1956,8.9236,8.6645,8.3083,8.017,8.2046,7.9957,7.8189,7.5003,7.3112,7.1639,7.0828,6.9961,6.8711,6.7362,6.6246,6.4895,6.383,6.2798,6.1712,6.03,6.01,5.9838,5.9023,5.8254,5.7511,5.6839,5.6251,5.5623,5.5023,5.4477,5.3928,5.342,5.283,5.2325,5.1925,5.1521,5.1167,4.9762,4.9498,4.9439,4.9435,4.9224,4.8951,4.8697,4.8448,4.8314,4.4978,4.4699,4.4548,4.4486,4.4399,4.4265,4.4075,4.4106,4.4027,4.3995,4.4883,4.6986,4.6726,4.9033,5.1175,0,5.0495,0,0,0,0,0,0,0,0,0,0,0,0,46.725,49.407,46.94,44.385,42.242,40.397,38.373,36.84,36.783,37.086,37.41,37.786,38.134,30.452,29.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.266,16.241,15.953,15.877,15.713,15.565,15.117,16.51,17.41,18.184,19.732,21.2,23.017,24.384,22.909,24.271,26.972,30.9,45.068,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.068,26.812,26.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.421,24.091,24.096,24.649,25.249,25.856,26.511,27.225,27.606,28.395,35.664,35.394,35.094,34.673,34.629,35.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.389,19.325,0,16.255,16.167,0,35.966,9.9303,9.926,9.9312,9.9372,9.9485,9.8471,9.8794,9.9447,10.029,10.052,10.105,10.134,10.186,10.213,10.263,10.315,10.361,10.424,10.477,10.54,10.599,10.627,10.687,10.854,10.962,11.054,11.065,11.143,11.29,11.405,11.484,11.57,11.821,11.958,12.087,12.123,12.29,12.509,12.606,12.9,13.087,13.24,13.463,13.712,13.942,13.963,14.422,14.689,14.85,16.541,16.615,16.87,21.078,20.183,20.488,20.131,19.298,19.225,19.153,19.377,19.797,20.591,21.169,21.92,22.865,23.805,24.703,25.719,25.993,26.741,29.214,30.701,32.676,34.23,36.014,38.568,41.215,43.72,48.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.039,34.966,31.106,27.049,25.804,25.779,0,0,0,17.72,16.7,15.814,14.665,14.168,13.575,12.957,12.404,11.714,11.154,10.871,10.632,10.262,9.9229,9.4734,9.348,8.97,8.6306,8.4294,8.3827,8.1943,7.9831,7.8043,7.488,7.3609,7.1923,7.1414,6.9962,6.8505,6.7641,6.6423,6.5379,6.3807,6.2878,6.1525,6.1227,6.0717,5.9797,5.9068,5.8316,5.7627,5.6893,5.6262,5.5673,5.5145,5.4621,5.4065,5.3668,5.3182,5.2731,5.2278,5.1007,5.0336,5.0182,5.0217,4.9921,4.961,4.924,4.9049,4.8834,4.5556,4.5249,4.5061,4.4905,4.4789,4.4627,4.4492,4.4363,4.4308,4.426,4.5179,4.7151,4.7136,4.7988,5.1159,5.2635,5.0284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.37,46.437,44.34,42.138,40.04,37.945,36.823,36.535,37.241,37.542,37.896,38.206,30.197,29.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.095,15.878,15.81,15.645,15.585,15.011,15.612,16.599,17.185,18.286,19.72,21.2,22.938,24.328,22.787,24.093,26.945,31.21,45.355,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.498,26.586,25.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.475,24.012,23.967,24.441,24.978,25.67,26.334,27.059,27.407,28.204,35.669,35.337,35.005,34.678,34.528,34.952,36.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.386,19.636,0,16.007,18.627,11.229,11.595,9.9172,9.9144,9.9268,9.937,9.9504,9.8354,10.002,10.042,10.061,10.059,10.112,10.176,10.208,10.249,10.302,10.349,10.408,10.461,10.532,10.609,10.6,10.711,10.837,10.961,11.061,11.113,11.109,11.246,11.404,11.5,11.583,11.829,11.963,12.097,12.182,12.307,12.519,12.706,12.89,13.103,13.302,13.428,13.714,13.944,14.023,14.419,14.69,14.967,16.678,16.484,17.2,21.263,20.939,20.632,20.273,19.486,19.282,19.343,19.574,20.036,20.625,21.312,22.015,22.918,23.862,24.813,25.431,26.13,27.075,29.457,30.882,32.855,34.379,36.153,38.792,41.601,43.846,49.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.521,34.69,30.656,26.86,26.009,25.805,0,0,0,17.528,16.54,15.387,14.706,14.21,13.563,12.948,12.4,11.456,11.232,10.947,10.626,10.265,9.9478,9.6387,9.1923,8.9343,8.7893,8.5997,8.3823,8.1847,8.0124,7.6881,7.5157,7.3339,7.3075,7.1484,7.0012,6.8751,6.757,6.6207,6.5034,6.345,6.2542,6.2418,6.167,6.0786,6.0101,5.9316,5.8474,5.7869,5.7118,5.6255,5.5866,5.5331,5.4839,5.4198,5.3745,5.3233,5.2787,5.1249,5.1071,5.1053,5.0781,5.0245,5.0023,4.9768,4.9571,4.613,4.5774,4.5622,4.5471,4.5292,4.5083,4.4978,4.4839,4.4642,4.4567,4.601,4.7484,4.7529,4.9184,5.1467,5.2501,5.0387,5.1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.443,45.022,42.857,40.904,39.815,37.447,36.765,37.034,37.258,37.639,37.97,38.335,29.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.027,15.964,15.661,15.609,15.464,15.462,14.764,15.842,16.982,17.884,18.528,19.764,21.28,23.088,24.208,22.622,24.024,28.049,32.255,46.921,0,0,0,0,0,0
